case_id,timestamp,activity,usuario,recurso
case_161,2026-03-05 13:33:57,FileRead,usuario_05,8.8.8.8
case_161,2026-03-05 13:38:39,ScheduledTaskQuery,usuario_05,\Users\Public
case_161,2026-03-05 13:41:46,LogonOff,usuario_05,\\fileserver\financeiro
case_149,2026-03-06 08:11:19,LogonSuccess,usuario_18,\\fileserver\financeiro
case_149,2026-03-06 08:14:33,ImageLoad,usuario_18,HKLM\Software
case_149,2026-03-06 08:18:48,ProcessExit,usuario_18,-
case_149,2026-03-06 08:21:56,ProcessExit,usuario_18,\Windows\System32
case_149,2026-03-06 08:28:10,DnsQuery,usuario_18,C:\temp
case_149,2026-03-06 08:34:00,DnsQuery,usuario_18,\Windows\System32
case_149,2026-03-06 08:39:31,FileModify,usuario_18,cdn.contoso.com
case_149,2026-03-06 08:39:53,FileModify,usuario_18,\Windows\System32
case_149,2026-03-06 08:45:57,LogonOff,usuario_18,C:\temp
case_243,2026-03-02 14:00:08,LogonSuccess,usuario_03,\Device\Pipe
case_243,2026-03-02 14:01:45,NetworkConnect,usuario_03,HKLM\Software
case_243,2026-03-02 14:05:52,ProcessExit,usuario_03,C:\temp
case_243,2026-03-02 14:11:56,ProcessExit,usuario_03,\\fileserver\rh
case_243,2026-03-02 14:15:03,FileCreate,usuario_03,\Windows\System32
case_243,2026-03-02 14:20:49,DnsQuery,usuario_03,\Users\Public
case_243,2026-03-02 14:25:35,RemoteThread,usuario_03,\\fileserver\rh
case_243,2026-03-02 14:30:23,DriverLoad,usuario_03,\Users\Public
case_243,2026-03-02 14:36:04,RemoteThread,usuario_03,-
case_243,2026-03-02 14:40:25,LogonOff,usuario_03,HKLM\Software
case_060,2026-03-04 17:05:01,LogonSuccess,usuario_23,C:\temp
case_060,2026-03-04 17:11:35,ProcessExit,usuario_23,8.8.8.8
case_060,2026-03-04 17:17:22,ProcessExit,usuario_23,cdn.contoso.com
case_060,2026-03-04 17:23:14,ImageLoad,usuario_23,\\fileserver\financeiro
case_060,2026-03-04 17:25:03,ProcessCreate,usuario_23,\Users\Documents
case_060,2026-03-04 17:30:10,ImageLoad,usuario_23,\Users\Documents
case_060,2026-03-04 17:35:44,RegistryModify,usuario_23,D:\backup
case_060,2026-03-04 17:39:06,FileCreate,usuario_23,HKLM\Software
case_060,2026-03-04 17:45:06,ProcessCreate,usuario_23,-
case_060,2026-03-04 17:46:55,FileCreate,usuario_23,8.8.8.8
case_060,2026-03-04 17:49:52,FileCreate,usuario_23,\Users\Documents
case_060,2026-03-04 17:56:04,ImageLoad,usuario_23,\\fileserver\rh
case_060,2026-03-04 17:57:29,RemoteThread,usuario_23,C:\temp
case_060,2026-03-04 18:04:02,PrintJob,usuario_23,\Windows\System32
case_060,2026-03-04 18:10:21,FileModify,usuario_23,-
case_060,2026-03-04 18:14:01,FileModify,usuario_23,D:\backup
case_060,2026-03-04 18:19:11,ScheduledTaskQuery,usuario_23,\Windows\System32
case_060,2026-03-04 18:21:04,WmiQuery,usuario_23,-
case_211,2026-03-02 13:02:51,LogonSuccess,usuario_09,HKLM\Software
case_211,2026-03-02 13:07:56,NetworkConnect,usuario_09,\Device\Pipe
case_211,2026-03-02 13:13:36,ImageLoad,usuario_09,\Windows\System32
case_211,2026-03-02 13:19:20,DnsQuery,usuario_09,\Device\Pipe
case_211,2026-03-02 13:19:44,ProcessCreate,usuario_09,HKLM\Software
case_211,2026-03-02 13:21:14,ProcessExit,usuario_09,-
case_211,2026-03-02 13:24:46,RegistryModify,usuario_09,HKLM\Software
case_211,2026-03-02 13:30:50,RegistryModify,usuario_09,HKLM\Software
case_211,2026-03-02 13:33:25,LogonOff,usuario_09,cdn.contoso.com
case_255,2026-03-03 13:55:26,LogonSuccess,usuario_12,-
case_255,2026-03-03 13:57:05,ImageLoad,usuario_12,\Device\Pipe
case_255,2026-03-03 14:00:50,DnsQuery,usuario_12,-
case_255,2026-03-03 14:02:51,ProcessExit,usuario_12,C:\temp
case_255,2026-03-03 14:06:41,DnsQuery,usuario_12,\\fileserver\financeiro
case_255,2026-03-03 14:11:00,ImageLoad,usuario_12,HKLM\Software
case_255,2026-03-03 14:17:38,NetworkConnect,usuario_12,C:\temp
case_255,2026-03-03 14:22:07,ProcessExit,usuario_12,\\fileserver\financeiro
case_255,2026-03-03 14:27:39,NetworkConnect,usuario_12,D:\backup
case_255,2026-03-03 14:33:12,DnsQuery,usuario_12,update.microsoft.com
case_255,2026-03-03 14:39:48,DnsQuery,usuario_12,\Device\Pipe
case_255,2026-03-03 14:40:26,NetworkConnect,usuario_12,\Device\Pipe
case_255,2026-03-03 14:41:35,RegistryModify,usuario_12,D:\backup
case_255,2026-03-03 14:42:28,FileModify,usuario_12,\Users\Public
case_255,2026-03-03 14:42:58,FileRead,usuario_12,\Windows\System32
case_255,2026-03-03 14:43:45,PipeCreate,usuario_12,\\fileserver\financeiro
case_255,2026-03-03 14:44:51,FileRead,usuario_12,\\fileserver\financeiro
case_255,2026-03-03 14:48:13,RegistryModify,usuario_12,HKLM\Software
case_255,2026-03-03 14:54:53,FileModify,usuario_12,C:\temp
case_255,2026-03-03 14:57:02,ScheduledTaskQuery,usuario_12,\\fileserver\rh
case_255,2026-03-03 14:57:55,ClipboardCapture,usuario_12,\\fileserver\financeiro
case_255,2026-03-03 15:03:34,LogonOff,usuario_12,\\fileserver\financeiro
case_195,2026-03-03 08:34:16,LogonSuccess,usuario_16,C:\temp
case_195,2026-03-03 08:38:32,ImageLoad,usuario_16,\Users\Public
case_195,2026-03-03 08:39:48,ProcessExit,usuario_16,HKLM\Software
case_195,2026-03-03 08:40:16,ProcessCreate,usuario_16,cdn.contoso.com
case_195,2026-03-03 08:42:11,ProcessCreate,usuario_16,\\fileserver\rh
case_195,2026-03-03 08:42:45,ImageLoad,usuario_16,cdn.contoso.com
case_195,2026-03-03 08:48:43,ProcessCreate,usuario_16,update.microsoft.com
case_195,2026-03-03 08:52:54,ImageLoad,usuario_16,\\fileserver\financeiro
case_195,2026-03-03 08:55:29,ProcessCreate,usuario_16,\Users\Public
case_195,2026-03-03 09:00:30,FileRead,usuario_16,\Users\Public
case_195,2026-03-03 09:03:51,FileCreate,usuario_16,8.8.8.8
case_195,2026-03-03 09:05:59,ImageLoad,usuario_16,C:\temp
case_195,2026-03-03 09:09:42,ProcessCreate,usuario_16,update.microsoft.com
case_195,2026-03-03 09:13:42,FileModify,usuario_16,update.microsoft.com
case_195,2026-03-03 09:16:52,FileModify,usuario_16,\Windows\System32
case_195,2026-03-03 09:20:57,RegistryModify,usuario_16,\\fileserver\rh
case_195,2026-03-03 09:24:26,PowerShellExec,usuario_16,\Users\Public
case_195,2026-03-03 09:25:11,DriverLoad,usuario_16,\Device\Pipe
case_195,2026-03-03 09:28:46,ScheduledTaskQuery,usuario_16,\Users\Documents
case_195,2026-03-03 09:32:42,LogonOff,usuario_16,HKLM\Software
case_102,2026-03-05 08:21:38,LogonSuccess,usuario_14,D:\backup
case_102,2026-03-05 08:25:36,ProcessCreate,usuario_14,update.microsoft.com
case_102,2026-03-05 08:26:29,ImageLoad,usuario_14,\\fileserver\rh
case_102,2026-03-05 08:30:50,NetworkConnect,usuario_14,C:\temp
case_102,2026-03-05 08:32:12,ProcessCreate,usuario_14,\Users\Documents
case_102,2026-03-05 08:34:52,ProcessCreate,usuario_14,\\fileserver\financeiro
case_102,2026-03-05 08:39:41,ProcessExit,usuario_14,8.8.8.8
case_102,2026-03-05 08:44:29,ImageLoad,usuario_14,HKLM\Software
case_102,2026-03-05 08:50:45,ProcessExit,usuario_14,HKLM\Software
case_102,2026-03-05 08:56:18,FileModify,usuario_14,\Windows\System32
case_102,2026-03-05 08:57:33,ProcessCreate,usuario_14,-
case_102,2026-03-05 09:04:06,NetworkConnect,usuario_14,\Device\Pipe
case_102,2026-03-05 09:08:56,FileRead,usuario_14,\Users\Public
case_102,2026-03-05 09:13:23,PowerShellExec,usuario_14,\Users\Documents
case_102,2026-03-05 09:19:35,FileModify,usuario_14,-
case_102,2026-03-05 09:25:56,ScheduledTaskQuery,usuario_14,\\fileserver\rh
case_102,2026-03-05 09:29:54,LogonOff,usuario_14,-
case_125,2026-03-05 10:51:35,LogonSuccess,usuario_27,\Users\Public
case_125,2026-03-05 10:53:54,DnsQuery,usuario_27,8.8.8.8
case_125,2026-03-05 11:00:25,ProcessExit,usuario_27,cdn.contoso.com
case_125,2026-03-05 11:03:07,ProcessCreate,usuario_27,D:\backup
case_125,2026-03-05 11:09:32,ProcessCreate,usuario_27,D:\backup
case_125,2026-03-05 11:14:49,DnsQuery,usuario_27,-
case_125,2026-03-05 11:17:28,ImageLoad,usuario_27,D:\backup
case_125,2026-03-05 11:23:17,ServiceQuery,usuario_27,8.8.8.8
case_125,2026-03-05 11:26:39,FileCreate,usuario_27,cdn.contoso.com
case_125,2026-03-05 11:32:40,ProcessExit,usuario_27,-
case_125,2026-03-05 11:36:27,ServiceQuery,usuario_27,cdn.contoso.com
case_125,2026-03-05 11:41:08,FileRead,usuario_27,\\fileserver\rh
case_125,2026-03-05 11:42:43,ScreenCapture,usuario_27,D:\backup
case_125,2026-03-05 11:46:55,LogonOff,usuario_27,\Users\Public
case_048,2026-03-05 18:53:28,LogonSuccess,usuario_04,\Windows\System32
case_048,2026-03-05 18:59:48,ProcessExit,usuario_04,HKLM\Software
case_048,2026-03-05 19:01:53,ProcessCreate,usuario_04,\\fileserver\rh
case_048,2026-03-05 19:08:13,ProcessCreate,usuario_04,D:\backup
case_048,2026-03-05 19:09:05,NetworkConnect,usuario_04,-
case_048,2026-03-05 19:10:17,ProcessCreate,usuario_04,D:\backup
case_048,2026-03-05 19:15:11,FileCreate,usuario_04,C:\temp
case_048,2026-03-05 19:18:38,FileModify,usuario_04,\\fileserver\financeiro
case_048,2026-03-05 19:20:38,RegistryModify,usuario_04,cdn.contoso.com
case_048,2026-03-05 19:21:56,PowerShellExec,usuario_04,\\fileserver\rh
case_048,2026-03-05 19:27:59,RegistryModify,usuario_04,cdn.contoso.com
case_048,2026-03-05 19:32:49,PrintJob,usuario_04,\Device\Pipe
case_048,2026-03-05 19:35:49,LogonOff,usuario_04,-
case_254,2026-03-03 12:43:42,LogonSuccess,usuario_21,\Users\Documents
case_254,2026-03-03 12:46:03,DnsQuery,usuario_21,\Device\Pipe
case_254,2026-03-03 12:50:34,DnsQuery,usuario_21,-
case_254,2026-03-03 12:53:02,ProcessExit,usuario_21,\\fileserver\financeiro
case_254,2026-03-03 12:58:47,NetworkConnect,usuario_21,cdn.contoso.com
case_254,2026-03-03 13:03:12,ProcessCreate,usuario_21,C:\temp
case_254,2026-03-03 13:07:24,ImageLoad,usuario_21,update.microsoft.com
case_254,2026-03-03 13:10:48,ProcessExit,usuario_21,HKLM\Software
case_254,2026-03-03 13:12:21,ProcessCreate,usuario_21,\\fileserver\rh
case_254,2026-03-03 13:18:07,FileCreate,usuario_21,\Users\Documents
case_254,2026-03-03 13:19:56,FileCreate,usuario_21,8.8.8.8
case_254,2026-03-03 13:22:27,ProcessExit,usuario_21,C:\temp
case_254,2026-03-03 13:25:55,FileRead,usuario_21,\Users\Documents
case_254,2026-03-03 13:26:25,FileModify,usuario_21,8.8.8.8
case_254,2026-03-03 13:29:18,FileModify,usuario_21,C:\temp
case_254,2026-03-03 13:29:59,WmiQuery,usuario_21,cdn.contoso.com
case_254,2026-03-03 13:33:49,ScheduledTaskQuery,usuario_21,\Users\Documents
case_254,2026-03-03 13:38:46,PrintJob,usuario_21,HKLM\Software
case_254,2026-03-03 13:42:31,LogonOff,usuario_21,C:\temp
case_136,2026-03-02 17:59:18,LogonSuccess,usuario_28,\Users\Public
case_136,2026-03-02 18:02:46,ProcessCreate,usuario_28,update.microsoft.com
case_136,2026-03-02 18:04:48,ImageLoad,usuario_28,cdn.contoso.com
case_136,2026-03-02 18:08:56,ImageLoad,usuario_28,8.8.8.8
case_136,2026-03-02 18:13:19,FileCreate,usuario_28,\\fileserver\rh
case_136,2026-03-02 18:18:27,ImageLoad,usuario_28,-
case_136,2026-03-02 18:22:23,ProcessCreate,usuario_28,\Users\Public
case_136,2026-03-02 18:26:19,DnsQuery,usuario_28,D:\backup
case_136,2026-03-02 18:29:47,PowerShellExec,usuario_28,-
case_136,2026-03-02 18:31:42,RegistryModify,usuario_28,8.8.8.8
case_136,2026-03-02 18:37:24,PipeCreate,usuario_28,8.8.8.8
case_136,2026-03-02 18:38:31,FileModify,usuario_28,\Windows\System32
case_136,2026-03-02 18:43:13,LogonOff,usuario_28,\\fileserver\financeiro
case_215,2026-03-05 18:11:25,LogonSuccess,usuario_27,8.8.8.8
case_215,2026-03-05 18:16:07,ProcessCreate,usuario_27,\Users\Documents
case_215,2026-03-05 18:16:38,FileCreate,usuario_27,\\fileserver\rh
case_215,2026-03-05 18:19:18,ProcessCreate,usuario_27,cdn.contoso.com
case_215,2026-03-05 18:21:21,RegistryModify,usuario_27,\Users\Public
case_215,2026-03-05 18:23:56,PowerShellExec,usuario_27,\Device\Pipe
case_215,2026-03-05 18:29:11,RegistryModify,usuario_27,cdn.contoso.com
case_215,2026-03-05 18:32:43,ServiceQuery,usuario_27,\\fileserver\rh
case_215,2026-03-05 18:36:42,ScheduledTaskQuery,usuario_27,\Users\Public
case_215,2026-03-05 18:38:55,LogonOff,usuario_27,8.8.8.8
case_146,2026-03-05 15:34:57,LogonSuccess,usuario_07,\Windows\System32
case_146,2026-03-05 15:38:11,ImageLoad,usuario_07,8.8.8.8
case_146,2026-03-05 15:40:03,ProcessExit,usuario_07,8.8.8.8
case_146,2026-03-05 15:40:35,ProcessExit,usuario_07,update.microsoft.com
case_146,2026-03-05 15:43:37,ProcessCreate,usuario_07,8.8.8.8
case_146,2026-03-05 15:46:08,PipeCreate,usuario_07,\Users\Public
case_146,2026-03-05 15:47:26,PrintJob,usuario_07,\Users\Public
case_086,2026-03-05 13:20:39,LogonSuccess,usuario_02,HKLM\Software
case_086,2026-03-05 13:24:13,FileCreate,usuario_02,-
case_086,2026-03-05 13:25:24,ProcessCreate,usuario_02,\\fileserver\financeiro
case_086,2026-03-05 13:28:49,ImageLoad,usuario_02,-
case_086,2026-03-05 13:31:21,FileCreate,usuario_02,C:\temp
case_086,2026-03-05 13:36:21,ImageLoad,usuario_02,\\fileserver\rh
case_086,2026-03-05 13:38:42,FileModify,usuario_02,\\fileserver\rh
case_086,2026-03-05 13:43:03,ServiceQuery,usuario_02,-
case_086,2026-03-05 13:46:18,ClipboardCapture,usuario_02,\\fileserver\financeiro
case_086,2026-03-05 13:48:12,RemoteThread,usuario_02,cdn.contoso.com
case_086,2026-03-05 13:52:09,ClipboardCapture,usuario_02,HKLM\Software
case_086,2026-03-05 13:56:03,RemoteThread,usuario_02,\Users\Documents
case_208,2026-03-06 13:20:53,LogonSuccess,usuario_11,\Users\Public
case_208,2026-03-06 13:25:43,NetworkConnect,usuario_11,D:\backup
case_208,2026-03-06 13:26:29,NetworkConnect,usuario_11,-
case_208,2026-03-06 13:30:50,ProcessExit,usuario_11,\Device\Pipe
case_208,2026-03-06 13:35:38,ProcessCreate,usuario_11,update.microsoft.com
case_208,2026-03-06 13:39:43,ImageLoad,usuario_11,\\fileserver\financeiro
case_208,2026-03-06 13:42:20,ProcessCreate,usuario_11,HKLM\Software
case_208,2026-03-06 13:47:34,ProcessCreate,usuario_11,\\fileserver\rh
case_208,2026-03-06 13:49:58,ImageLoad,usuario_11,\\fileserver\financeiro
case_208,2026-03-06 13:52:22,DnsQuery,usuario_11,D:\backup
case_208,2026-03-06 13:55:47,ImageLoad,usuario_11,HKLM\Software
case_208,2026-03-06 14:00:00,ProcessCreate,usuario_11,\\fileserver\financeiro
case_208,2026-03-06 14:01:19,NetworkConnect,usuario_11,\Users\Documents
case_208,2026-03-06 14:03:42,ImageLoad,usuario_11,cdn.contoso.com
case_208,2026-03-06 14:10:17,FileRead,usuario_11,8.8.8.8
case_208,2026-03-06 14:13:42,FileModify,usuario_11,\Users\Public
case_208,2026-03-06 14:17:02,FileModify,usuario_11,update.microsoft.com
case_208,2026-03-06 14:21:40,DriverLoad,usuario_11,\Users\Public
case_208,2026-03-06 14:25:05,ClipboardCapture,usuario_11,\Device\Pipe
case_208,2026-03-06 14:29:32,WmiQuery,usuario_11,-
case_208,2026-03-06 14:31:49,LogonOff,usuario_11,cdn.contoso.com
case_057,2026-03-02 13:59:01,LogonSuccess,usuario_05,8.8.8.8
case_057,2026-03-02 14:05:19,FileCreate,usuario_05,\\fileserver\financeiro
case_057,2026-03-02 14:09:33,ImageLoad,usuario_05,\Users\Documents
case_057,2026-03-02 14:10:36,NetworkConnect,usuario_05,-
case_057,2026-03-02 14:11:44,RegistryModify,usuario_05,update.microsoft.com
case_057,2026-03-02 14:13:12,PipeCreate,usuario_05,\Device\Pipe
case_057,2026-03-02 14:16:53,ProcessCreate,usuario_05,\Users\Public
case_057,2026-03-02 14:22:16,NetworkConnect,usuario_05,-
case_057,2026-03-02 14:23:07,RegistryModify,usuario_05,8.8.8.8
case_057,2026-03-02 14:29:06,FileRead,usuario_05,C:\temp
case_057,2026-03-02 14:31:27,LogonOff,usuario_05,\\fileserver\rh
case_033,2026-03-04 10:50:22,LogonSuccess,usuario_06,\\fileserver\rh
case_033,2026-03-04 10:54:49,ProcessExit,usuario_06,HKLM\Software
case_033,2026-03-04 11:00:59,ImageLoad,usuario_06,8.8.8.8
case_033,2026-03-04 11:03:51,FileCreate,usuario_06,cdn.contoso.com
case_033,2026-03-04 11:04:48,ProcessExit,usuario_06,\Users\Documents
case_033,2026-03-04 11:05:38,ImageLoad,usuario_06,C:\temp
case_033,2026-03-04 11:09:43,FileCreate,usuario_06,8.8.8.8
case_033,2026-03-04 11:14:10,FileModify,usuario_06,cdn.contoso.com
case_033,2026-03-04 11:16:14,ProcessExit,usuario_06,\\fileserver\financeiro
case_033,2026-03-04 11:21:44,FileRead,usuario_06,C:\temp
case_033,2026-03-04 11:24:44,RegistryModify,usuario_06,\Users\Documents
case_033,2026-03-04 11:27:47,FileRead,usuario_06,\Users\Documents
case_033,2026-03-04 11:31:03,ServiceQuery,usuario_06,8.8.8.8
case_033,2026-03-04 11:32:29,WmiQuery,usuario_06,D:\backup
case_033,2026-03-04 11:35:58,ClipboardCapture,usuario_06,update.microsoft.com
case_033,2026-03-04 11:41:05,LogonOff,usuario_06,\Users\Public
case_129,2026-03-03 17:39:47,LogonSuccess,usuario_26,\\fileserver\rh
case_129,2026-03-03 17:45:26,DnsQuery,usuario_26,update.microsoft.com
case_129,2026-03-03 17:49:38,ImageLoad,usuario_26,\Device\Pipe
case_129,2026-03-03 17:54:38,FileCreate,usuario_26,C:\temp
case_129,2026-03-03 17:55:07,FileModify,usuario_26,\Device\Pipe
case_129,2026-03-03 18:01:27,FileModify,usuario_26,update.microsoft.com
case_129,2026-03-03 18:03:22,RegistryModify,usuario_26,-
case_129,2026-03-03 18:07:57,FileModify,usuario_26,HKLM\Software
case_129,2026-03-03 18:13:55,LogonOff,usuario_26,\Users\Documents
case_073,2026-03-02 13:53:26,LogonSuccess,usuario_01,cdn.contoso.com
case_073,2026-03-02 13:56:35,ImageLoad,usuario_01,update.microsoft.com
case_073,2026-03-02 14:02:12,ProcessCreate,usuario_01,-
case_073,2026-03-02 14:06:34,ProcessCreate,usuario_01,\Users\Documents
case_073,2026-03-02 14:12:30,FileRead,usuario_01,\\fileserver\financeiro
case_073,2026-03-02 14:18:56,FileModify,usuario_01,cdn.contoso.com
case_073,2026-03-02 14:20:14,FileModify,usuario_01,\Users\Public
case_073,2026-03-02 14:26:11,LogonOff,usuario_01,HKLM\Software
case_064,2026-03-06 17:23:30,LogonSuccess,usuario_16,D:\backup
case_064,2026-03-06 17:26:25,DnsQuery,usuario_16,\\fileserver\rh
case_064,2026-03-06 17:29:08,DnsQuery,usuario_16,cdn.contoso.com
case_064,2026-03-06 17:35:24,DnsQuery,usuario_16,\Device\Pipe
case_064,2026-03-06 17:36:34,FileModify,usuario_16,HKLM\Software
case_064,2026-03-06 17:38:02,ProcessExit,usuario_16,\\fileserver\rh
case_064,2026-03-06 17:44:42,FileRead,usuario_16,cdn.contoso.com
case_064,2026-03-06 17:47:46,LogonOff,usuario_16,\\fileserver\rh
case_200,2026-03-02 18:58:13,LogonSuccess,usuario_23,\Device\Pipe
case_200,2026-03-02 19:02:17,NetworkConnect,usuario_23,\Device\Pipe
case_200,2026-03-02 19:07:52,FileCreate,usuario_23,\Users\Public
case_200,2026-03-02 19:11:53,ImageLoad,usuario_23,C:\temp
case_200,2026-03-02 19:17:38,ProcessCreate,usuario_23,\Windows\System32
case_200,2026-03-02 19:19:32,ImageLoad,usuario_23,C:\temp
case_200,2026-03-02 19:25:28,ProcessCreate,usuario_23,HKLM\Software
case_200,2026-03-02 19:27:15,ProcessExit,usuario_23,update.microsoft.com
case_200,2026-03-02 19:33:54,RegistryModify,usuario_23,\Users\Documents
case_200,2026-03-02 19:38:53,ProcessExit,usuario_23,HKLM\Software
case_200,2026-03-02 19:43:16,FileCreate,usuario_23,cdn.contoso.com
case_200,2026-03-02 19:46:04,FileRead,usuario_23,\\fileserver\rh
case_200,2026-03-02 19:52:05,FileRead,usuario_23,\Users\Public
case_200,2026-03-02 19:57:26,ServiceQuery,usuario_23,cdn.contoso.com
case_200,2026-03-02 20:00:54,ScreenCapture,usuario_23,\Device\Pipe
case_200,2026-03-02 20:03:34,LogonOff,usuario_23,8.8.8.8
case_193,2026-03-06 07:21:18,LogonSuccess,usuario_08,D:\backup
case_193,2026-03-06 07:25:10,ImageLoad,usuario_08,\Users\Documents
case_193,2026-03-06 07:28:04,ServiceQuery,usuario_08,\\fileserver\rh
case_193,2026-03-06 07:31:06,FileRead,usuario_08,D:\backup
case_193,2026-03-06 07:34:23,ClipboardCapture,usuario_08,8.8.8.8
case_193,2026-03-06 07:35:23,ServiceQuery,usuario_08,update.microsoft.com
case_193,2026-03-06 07:38:23,RemoteThread,usuario_08,cdn.contoso.com
case_216,2026-03-05 11:51:58,LogonSuccess,usuario_09,-
case_216,2026-03-05 11:57:24,ImageLoad,usuario_09,8.8.8.8
case_216,2026-03-05 11:57:46,FileCreate,usuario_09,\\fileserver\rh
case_216,2026-03-05 12:03:59,ProcessCreate,usuario_09,HKLM\Software
case_216,2026-03-05 12:09:06,ImageLoad,usuario_09,D:\backup
case_216,2026-03-05 12:13:36,NetworkConnect,usuario_09,update.microsoft.com
case_216,2026-03-05 12:18:11,NetworkConnect,usuario_09,\\fileserver\financeiro
case_216,2026-03-05 12:24:04,ImageLoad,usuario_09,HKLM\Software
case_216,2026-03-05 12:27:08,DnsQuery,usuario_09,cdn.contoso.com
case_216,2026-03-05 12:33:30,DnsQuery,usuario_09,cdn.contoso.com
case_216,2026-03-05 12:38:13,ProcessExit,usuario_09,update.microsoft.com
case_216,2026-03-05 12:44:51,NetworkConnect,usuario_09,\Users\Documents
case_216,2026-03-05 12:45:52,FileCreate,usuario_09,\Users\Public
case_216,2026-03-05 12:49:49,PowerShellExec,usuario_09,\Users\Documents
case_216,2026-03-05 12:50:48,FileModify,usuario_09,8.8.8.8
case_216,2026-03-05 12:52:13,FileCreate,usuario_09,D:\backup
case_216,2026-03-05 12:52:39,FileRead,usuario_09,C:\temp
case_216,2026-03-05 12:57:25,DriverLoad,usuario_09,\Users\Documents
case_216,2026-03-05 12:58:47,LogonOff,usuario_09,C:\temp
case_101,2026-03-05 15:43:39,LogonSuccess,usuario_17,HKLM\Software
case_101,2026-03-05 15:44:00,NetworkConnect,usuario_17,-
case_101,2026-03-05 15:46:29,ProcessExit,usuario_17,\Windows\System32
case_101,2026-03-05 15:50:43,NetworkConnect,usuario_17,cdn.contoso.com
case_101,2026-03-05 15:55:18,ServiceQuery,usuario_17,update.microsoft.com
case_101,2026-03-05 15:55:40,PipeCreate,usuario_17,-
case_101,2026-03-05 16:00:12,FileRead,usuario_17,HKLM\Software
case_101,2026-03-05 16:02:23,FileModify,usuario_17,-
